3,7	117	2337,720
3,7	171	822,844
3,7	28	566,992
3,7	63	1092,576
4,6	100	816,1420
4,6	198	169,1110
4,6	166	2289,1561
4,6	118	80,3430
4,6	103	2560,624
4,6	107	3490,2891
4,6	91	3507,2264
4,6	237	456,522
4,6	61	162,908
4,6	31	427,1079
1,3,6	52	851,1765,692
1,3,6	134	5182,1418,2315
1,3,6	40	663,1419,586
1,3,6	57	190,161,270
1,3,6	153	1282,202,1082
1,3,6	283	605,4,1064
1,3,6	76	1244,518,549
1,3,6	238	366,400,55
1,3,6	271	393,164,1823
1,3,6	79	1947,57,499
4,7	160	539,298
4,7	228	2017,4079
4,7	262	458,38
4,7	199	3092,2079
4,7	217	872,921
4,7	266	2928,340
4,7	253	298,109
4,7	286	2701,173
4,7	270	382,1178
4,7	159	618,3311
5,6	288	1122,1642
5,6	242	263,127
5,6	180	524,1268
5,6	263	198,28
5,6	72	1267,1943
5,6	185	1207,1678
5,6	29	396,904
5,6	206	1307,1397
5,6	190	775,561
5,6	47	1110,569
1,3,7	81	601,626,705
1,3,7	193	559,4664,330
1,3,7	114	30,1003,2329
1,3,7	5	2459,219,807
1,3,7	261	2429,714,1524
1,3,7	7	3119,1665,2366
1,3,7	152	1907,271,178
1,3,7	173	277,111,312
1,3,7	13	341,221,19
1,3,7	239	978,120,369
1,4,6	64	1561,1210,2195
1,4,6	241	94,404,288
1,4,6	98	3322,2289,2503
1,4,6	130	334,147,45
1,4,6	83	2025,1699,4362
1,4,6	167	3278,958,1133
1,4,6	217	4730,872,1126
1,4,6	90	413,471,772
1,4,6	286	75,2701,2038
1,4,6	111	956,169,1451
2,3,6	98	2124,1257,2503
2,3,6	227	371,150,178
2,3,6	148	754,1608,830
2,3,6	196	3218,1929,2626
2,3,6	84	5601,5280,5347
2,3,6	133	250,315,250
2,3,6	105	540,213,771
2,3,6	172	1639,1426,1336
2,3,6	221	1716,606,108
2,3,6	238	399,400,55
5,7	36	128,2465
5,7	20	647,136
5,7	229	950,523
5,7	277	802,341
5,7	71	2688,474
5,7	267	265,1660
5,7	171	822,844
5,7	44	4111,3784
5,7	188	1568,2195
5,7	95	1405,97
1,4,7	83	2025,1699,2729
1,4,7	180	729,546,509
1,4,7	213	772,1204,473
1,4,7	165	2233,385,2425
1,4,7	246	661,3458,563
1,4,7	183	1442,1139,1743
1,4,7	279	763,1526,995
1,4,7	56	4939,1397,6031
1,4,7	88	171,2636,2312
1,4,7	218	802,211,781
1,5,6	115	694,403,288
1,5,6	228	4124,2017,1277
1,5,6	247	181,162,149
1,5,6	153	1282,1097,1082
1,5,6	217	4730,998,1126
1,5,6	106	641,213,1056
1,5,6	122	3866,3584,2705
1,5,6	91	3762,1196,2264
1,5,6	283	605,860,1064
1,5,6	76	1244,572,549
2,3,7	162	841,745,930
2,3,7	6	46,2633,1497
2,3,7	167	584,33,1075
2,3,7	183	131,884,1743
2,3,7	188	796,171,2195
2,3,7	270	1328,2288,1178
2,3,7	158	603,313,415
2,3,7	207	398,67,330
2,3,7	95	1692,1857,97
2,3,7	159	1229,845,3311
2,4,6	225	898,608,2
2,4,6	129	1007,350,620
2,4,6	226	394,44,152
2,4,6	19	1286,1270,715
2,4,6	21	603,363,91
2,4,6	103	910,2560,624
2,4,6	231	2612,1000,2630
2,4,6	90	772,471,772
2,4,6	237	421,456,522
2,4,6	127	1666,713,707
1,5,7	32	2628,1737,3099
1,5,7	208	147,969,521
1,5,7	176	327,769,884
1,5,7	33	814,1003,1347
1,5,7	195	826,1302,922
1,5,7	149	300,2221,678
