L            	HA	LA	CO	BA	FR	GM	BM
array        	0,00001539883	0,00000000000	0,00000000000	0,00001146657	0,00000000000	0,00000000000	0,00000332336	
arrest       	0,00003414523	0,00000000000	0,00001802208	0,00000000000	0,00000000000	0,00000000000	0,00000000000	
arrival      	0,00000000000	0,00000000000	0,00000000000	0,00001353693	0,00001371065	0,00000000000	0,00000392341	
arrive       	0,00000351383	0,00000000000	0,00000556386	0,00000261653	0,00000132506	0,00000000000	0,00000075835	
art          	0,00000660108	0,00000758380	0,00000410625	0,00000526653	0,00000106682	0,00000210837	0,00000040704	
artist       	0,00001717216	0,00000000000	0,00001057418	0,00001136628	0,00000287804	0,00000243767	0,00000041179	
artistic     	0,00007581366	0,00001793239	0,00000176537	0,00000830203	0,00000336343	0,00000000000	0,00000144371	
artistry     	0,00000915315	0,00000000000	0,00002173992	0,00002044739	0,00000690326	0,00000000000	0,00000000000	
asian        	0,00001470675	0,00000000000	0,00001164348	0,00001095122	0,00000000000	0,00000000000	0,00000000000	
ask          	0,00002826035	0,00001196172	0,00001295337	0,00000443027	0,00000336534	0,00000095014	0,00000128403	
aspect       	0,00001587615	0,00000709320	0,00000837954	0,00000656778	0,00000665207	0,00000112685	0,00000095177	
aspire       	0,00000000000	0,00000000000	0,00001191114	0,00000000000	0,00000000000	0,00000000000	0,00000324696	
ass          	0,00000000000	0,00000000000	0,00002158895	0,00000000000	0,00000000000	0,00000870959	0,00000000000	
assassin     	0,00002755580	0,00000000000	0,00000000000	0,00001025957	0,00000000000	0,00000000000	0,00000594707	
assemble     	0,00000934929	0,00000000000	0,00000000000	0,00000696185	0,00000000000	0,00000000000	0,00000000000	
asset        	0,00000000000	0,00000000000	0,00001233654	0,00000000000	0,00002350397	0,00000000000	0,00000000000	
assist       	0,00000000000	0,00000000000	0,00001459534	0,00000000000	0,00005561503	0,00000000000	0,00000000000	
assistant    	0,00000000000	0,00000000000	0,00001501840	0,00000706275	0,00000715338	0,00000000000	0,00000000000	
associate    	0,00000769941	0,00000000000	0,00001219141	0,00000573329	0,00000580686	0,00000491836	0,00000166168	
assume       	0,00000000000	0,00000000000	0,00001727116	0,00000000000	0,00000000000	0,00000000000	0,00000000000	
assure       	0,00000000000	0,00000000000	0,00000462620	0,00000000000	0,00000440699	0,00000746536	0,00000000000	
astonishing  	0,00001287443	0,00003451251	0,00000339760	0,00000319560	0,00000000000	0,00000000000	0,00000000000	
astounding   	0,00000000000	0,00000000000	0,00000000000	0,00000286664	0,00000290343	0,00000245918	0,00000000000	
astronaut    	0,00000000000	0,00000000000	0,00001036269	0,00000974659	0,00000000000	0,00000000000	0,00000564972	
atmosphere   	0,00000871632	0,00001168293	0,00000230027	0,00000540876	0,00000438254	0,00000278397	0,00000407582	
atmospheric  	0,00000793273	0,00000000000	0,00000000000	0,00000000000	0,00000598283	0,00000000000	0,00000000000	
attach       	0,00001090750	0,00000000000	0,00000000000	0,00000000000	0,00000822639	0,00000696767	0,00000235405	
attack       	0,00000723149	0,00000000000	0,00001145049	0,00000807728	0,00000272698	0,00000000000	0,00000234104	
attempt      	0,00001202665	0,00003223986	0,00000634775	0,00000895552	0,00000302348	0,00000512172	0,00000173039	
attend       	0,00001322122	0,00000000000	0,00001046737	0,00000984504	0,00000997138	0,00000000000	0,00000000000	
attention    	0,00018044782	0,00001577370	0,00000362332	0,00000243421	0,00000591708	0,00000125293	0,00000070551	
attitude     	0,00000912126	0,00000000000	0,00002527486	0,00001358410	0,00001375842	0,00000582662	0,00000098427	
attract      	0,00000000000	0,00000000000	0,00004741102	0,00001911096	0,00000645207	0,00000000000	0,00000184631	
attraction   	0,00000000000	0,00000000000	0,00018896678	0,00001146657	0,00000580686	0,00000000000	0,00000332336	
attractive   	0,00000000000	0,00004160599	0,00007782261	0,00001155722	0,00000000000	0,00000660965	0,00000000000	
attribute    	0,00001223272	0,00000000000	0,00000000000	0,00000000000	0,00000000000	0,00000000000	0,00000264005	
audience     	0,00002175226	0,00001345646	0,00001026665	0,00000591835	0,00000473234	0,00000267216	0,00000126392	
audio        	0,00000000000	0,00000000000	0,00000000000	0,00000257846	0,00000000000	0,00000000000	0,00000037366	
aura         	0,00002045157	0,00000000000	0,00000000000	0,00001522904	0,00000000000	0,00000000000	0,00000000000	
authentic    	0,00000615953	0,00004953560	0,00000731484	0,00000000000	0,00000232275	0,00000000000	0,00000199402	
authenticity 	0,00000896507	0,00000000000	0,00000709774	0,00000000000	0,00000000000	0,00000000000	0,00000000000	
author       	0,00000429148	0,00000000000	0,00000339760	0,00000958681	0,00000323661	0,00000822414	0,00000092618	
authority    	0,00000000000	0,00000000000	0,00001015950	0,00000000000	0,00000000000	0,00000000000	0,00000553894	
available    	0,00000000000	0,00002303351	0,00000680264	0,00000213273	0,00000000000	0,00000365917	0,00000000000	
average      	0,00000279083	0,00000000000	0,00000000000	0,00000623449	0,00000210483	0,00000356555	0,00000180695	
aviator      	0,00004363002	0,00000000000	0,00001727116	0,00000000000	0,00000000000	0,00001393534	0,00000000000	
avoid        	0,00001163467	0,00000000000	0,00001381693	0,00000433182	0,00001316222	0,00000000000	0,00000125549	
await        	0,00001322122	0,00000000000	0,00000000000	0,00000984504	0,00000000000	0,00000000000	0,00000000000	
award        	0,00000243743	0,00000000000	0,00000115784	0,00000254101	0,00000147064	0,00000062281	0,00000021042	
aware        	0,00002296317	0,00000000000	0,00000727207	0,00000341986	0,00000346374	0,00000000000	0,00000198236	
awareness    	0,00003687044	0,00000000000	0,00000000000	0,00000000000	0,00000000000	0,00000000000	0,00000795735	
awe          	0,00000337345	0,00000000000	0,00000534160	0,00000502401	0,00001017698	0,00000430990	0,00000436834	
awesome      	0,00000324119	0,00001303300	0,00000171072	0,00000281577	0,00000122225	0,00000276061	0,00000058293	
awkward      	0,00001843522	0,00014825797	0,00001459534	0,00000000000	0,00000000000	0,00001177634	0,00000397867	
b            	0,00001006847	0,00000000000	0,00000000000	0,00000749738	0,00000000000	0,00000000000	0,00000217297	
baby         	0,00000000000	0,00000000000	0,00000000000	0,00001174288	0,00000792905	0,00000335791	0,00000113448	
back         	0,00000931602	0,00000000000	0,00000553169	0,00000000000	0,00000351305	0,00000148776	0,00000150793	
backdrop     	0,00000863961	0,00000000000	0,00000684006	0,00001286678	0,00000325798	0,00000275947	0,00000372919	
background   	0,00001359191	0,00001093075	0,00000753259	0,00000506053	0,00000615057	0,00000086825	0,00000058668	
backstory    	0,00005288487	0,00010632642	0,00001046737	0,00000000000	0,00000000000	0,00000000000	0,00000285339	
bad          	0,00000848558	0,00000000000	0,00000335906	0,00000473902	0,00000479984	0,00000406542	0,00001030135	
bag          	0,00000000000	0,00035087719	0,00000000000	0,00001082954	0,00000000000	0,00002787068	0,00000313873	
balance      	0,00000809212	0,00000000000	0,00000480496	0,00000301286	0,00000305152	0,00000775382	0,00000349287	
bale         	0,00000160404	0,00000000000	0,00000000000	0,00000000000	0,00000000000	0,00000102466	0,00000242329	
ball         	0,00001006847	0,00000000000	0,00000797130	0,00002249213	0,00000000000	0,00000000000	0,00000000000	
ballet       	0,00000000000	0,00000000000	0,00001057418	0,00002983650	0,00001007313	0,00000853184	0,00000000000	
band         	0,00000000000	0,00004002401	0,00000197009	0,00000926482	0,00002252092	0,00000158958	0,00000214818	
bank         	0,00001903855	0,00000000000	0,00000000000	0,00001063264	0,00001076909	0,00000304044	0,00000000000	
banter       	0,00000000000	0,00000000000	0,00002302821	0,00000000000	0,00000000000	0,00002787068	0,00000000000	
bar          	0,00000000000	0,00000000000	0,00000263682	0,00000248005	0,00000753562	0,00000000000	0,00000143759	
bare         	0,00004155240	0,00000000000	0,00001644872	0,00001547078	0,00000000000	0,00000000000	0,00000448390	
base         	0,00000882288	0,00000417380	0,00000369803	0,00001120742	0,00000665418	0,00000232071	0,00000179214	
basic        	0,00001623946	0,00000000000	0,00001028555	0,00000241851	0,00000244955	0,00000414948	0,00000140192	
