L            	HA	LA	CO	BA	FR	GM	BM
aged         	0,00000000000	0,00000000000	0,00000351259	0,00000168579	0,00000000000	0,00000000000	0,00000000000	
agenda       	0,00000295469	0,00000000000	0,00000000000	0,00000239431	0,00000361776	0,00000181796	0,00000143478	
agent        	0,00000333127	0,00000000000	0,00000056247	0,00000215957	0,00000081577	0,00000081986	0,00000000000	
aging        	0,00000000000	0,00000000000	0,00000249445	0,00000000000	0,00000361776	0,00000000000	0,00000143478	
agree        	0,00000000000	0,00000109942	0,00000106574	0,00000000000	0,00000038642	0,00000000000	0,00000015325	
agree be     	0,00000000000	0,00000000000	0,00000000000	0,00000187736	0,00000283665	0,00000142544	0,00000112500	
aid          	0,00000128222	0,00000000000	0,00000108250	0,00000207808	0,00001255978	0,00000000000	0,00000249057	
aim          	0,00000000000	0,00000000000	0,00000000000	0,00000390254	0,00000196556	0,00000000000	0,00000077953	
air          	0,00000049008	0,00000000000	0,00000082749	0,00000079427	0,00000120012	0,00000000000	0,00000118991	
airplane     	0,00000000000	0,00000000000	0,00000160857	0,00000000000	0,00000233295	0,00000117233	0,00000185047	
alien        	0,00000066408	0,00000115672	0,00000042048	0,00000094174	0,00000121967	0,00000010215	0,00000072557	
alien be     	0,00000000000	0,00000275282	0,00000000000	0,00000064034	0,00000096754	0,00000291719	0,00000038372	
alive        	0,00000163317	0,00000000000	0,00000068939	0,00000198513	0,00000066656	0,00000083738	0,00000066088	
all          	0,00000000000	0,00000000000	0,00000000000	0,00000103904	0,00000156997	0,00000000000	0,00000062264	
allegory     	0,00001853396	0,00000000000	0,00000000000	0,00000214555	0,00000000000	0,00000000000	0,00000128572	
allow        	0,00000293010	0,00000214895	0,00000221331	0,00000124968	0,00000226589	0,00000037954	0,00000059909	
allow be     	0,00000318552	0,00000000000	0,00000268933	0,00000000000	0,00000000000	0,00000000000	0,00000000000	
ally         	0,00000608578	0,00000000000	0,00000000000	0,00000000000	0,00000745151	0,00000000000	0,00000000000	
alot         	0,00000270389	0,00000000000	0,00000000000	0,00000087643	0,00000066214	0,00000099819	0,00000026260	
alter        	0,00000140602	0,00000000000	0,00000000000	0,00000227872	0,00000000000	0,00000000000	0,00000136552	
amaze        	0,00000260708	0,00000181644	0,00000044020	0,00000126758	0,00000063843	0,00000000000	0,00000000000	
amazing      	0,00000097301	0,00000028247	0,00000034227	0,00000056945	0,00000033094	0,00000023282	0,00000024937	
amazing be   	0,00000000000	0,00000000000	0,00000000000	0,00000000000	0,00000000000	0,00000092235	0,00000072794	
amazing film 	0,00000000000	0,00000000000	0,00000000000	0,00000050215	0,00000000000	0,00000000000	0,00000000000	
amazing movie	0,00000043563	0,00000000000	0,00000073554	0,00000070601	0,00000053339	0,00000026803	0,00000021154	
amazing performance	0,00000172774	0,00000300944	0,00000145862	0,00000000000	0,00000000000	0,00000053152	0,00000041949	
amazing special	0,00000429208	0,00000000000	0,00000000000	0,00000173902	0,00000000000	0,00000000000	0,00000000000	
amazing story	0,00000000000	0,00000000000	0,00000000000	0,00000000000	0,00000000000	0,00000000000	0,00000142446	
amazing thing	0,00000000000	0,00000000000	0,00000000000	0,00000270832	0,00000000000	0,00000000000	0,00000000000	
amazon       	0,00000000000	0,00000000000	0,00000000000	0,00000000000	0,00000000000	0,00000070078	0,00000000000	
ambiguity    	0,00005926558	0,00000000000	0,00000000000	0,00000000000	0,00000290262	0,00000145859	0,00000345349	
ambiguous    	0,00001181876	0,00000000000	0,00000249445	0,00000000000	0,00000000000	0,00000000000	0,00000000000	
ambition     	0,00000271831	0,00000000000	0,00000114745	0,00000000000	0,00000499251	0,00000000000	0,00000132000	
ambitious    	0,00000000000	0,00000000000	0,00000066454	0,00000063787	0,00000096381	0,00000048432	0,00000114672	
