6	280	880,151,522
6	153	1230,378,779
6	93	423,365,320
6	237	378,572,32
1,5	80	597,1656,1261
1,5	81	871,872,1260
1,5	275	2056,2026,158
1,5	149	1427,300,73
1,5	56	1208,654,4939
1,5	104	775,1610,1091
1,5	44	1770,19,4232
1,5	284	291,852,783
1,5	63	123,1453,454
1,5	159	595,3277,1724
2,4	256	93,71,3
2,4	64	214,147,1909
2,4	226	474,242,339
2,4	19	139,653,1349
2,4	100	583,525,315
2,4	118	2826,1715,3607
2,4	214	187,894,57
2,4	90	883,797,938
2,4	91	3301,2548,887
2,4	237	32,556,380
7	33	957,868,1694
7	20	1888,589,3309
7	149	688,2096,1767
7	229	210,1523,2226
7	5	2618,267,799
7	278	401,874,1511
7	266	1396,81,920
7	75	510,1018,238
7	45	1922,496,247
7	223	863,584,2054
1,6	288	732,760,444
1,6	129	155,906,909
1,6	49	297,280,144
1,6	115	266,1051,337
1,6	244	99,295,202
1,6	72	1329,180,1713
1,6	153	943,1282,1076
1,6	142	596,765,799
1,6	47	296,537,466
1,6	271	494,396,6
2,5	288	732,988,1175
2,5	115	1051,698,443
2,5	84	5437,3252,2905
2,5	52	2515,2148,1332
2,5	118	2826,1715,2275
2,5	280	880,896,1318
2,5	232	223,247,47
2,5	72	1329,1812,114
2,5	93	365,320,796
2,5	47	537,1189,732
1,7	114	2320,2086,3860
1,7	20	3144,1888,3415
1,7	149	1427,688,2096
1,7	278	401,124,874
1,7	10	6652,6226,3701
1,7	75	510,1018,238
1,7	267	4,1143,257
1,7	44	1770,19,4232
1,7	45	1922,496,247
1,7	270	1809,1602,1844
2,6	256	71,3,7
2,6	288	732,988,1175
2,6	225	407,504,254
2,6	226	596,66,446
2,6	132	158,487,527
2,6	21	603,457,352
2,6	23	732,24,465
2,6	249	107,104,103
2,6	93	365,320,796
2,6	142	596,602,765
3,6	100	2128,3639,1405
3,6	118	1915,2462,3371
3,6	166	1836,725,2078
3,6	231	1551,1892,2777
3,6	103	3337,1865,2855
3,6	250	286,128,288
3,6	91	1573,462,213
3,6	190	1183,938,744
3,6	238	247,333,133
3,6	31	1637,1224,2179
2,7	259	375,310,587
2,7	275	2371,2378,159
2,7	20	1888,589,3309
2,7	85	659,1497,284
2,7	149	688,2096,1767
2,7	71	650,14,483
2,7	75	510,1018,238
2,7	108	357,579,407
2,7	45	1922,496,247
2,7	63	959,1374,455
3,7	160	520,298,120
3,7	147	294,535,135
3,7	20	622,1888,589
3,7	85	1507,1128,1365
3,7	245	947,802,1292
3,7	278	401,632,840
3,7	171	374,1728,822
3,7	28	650,564,279
3,7	189	649,1397,483
3,7	207	330,67,265
4,6	256	93,91,74
4,6	241	234,86,190
4,6	226	474,242,339
4,6	115	2058,266,302
4,6	21	18,384,952
4,6	118	3607,3254,1040
4,6	198	605,1133,162
4,6	103	2976,115,226
4,6	233	39,17,73
4,6	61	891,994,417
1,3,6	148	1692,700,908
1,3,6	52	412,367,1506
1,3,6	84	3459,2574,4200
1,3,6	180	1276,1251,583
1,3,6	134	5037,5182,1635
1,3,6	23	443,844,732
1,3,6	89	369,505,444
1,3,6	76	1070,424,1284
1,3,6	79	547,1876,2454
1,3,6	271	494,6,396
4,7	64	214,147,1909
4,7	129	199,705,628
4,7	166	1198,137,845
4,7	262	97,535,1834
4,7	246	2345,394,3190
4,7	214	187,894,57
4,7	231	1218,1223,2017
4,7	253	298,162,137
4,7	286	2701,1965,2757
4,7	111	918,1543,428
5,6	64	978,772,2066
5,6	129	155,866,906
5,6	98	4440,1191,3411
5,6	51	1525,1185,1261
5,6	244	99,295,202
5,6	22	708,388,880
5,6	150	286,447,346
5,6	247	539,82,390
5,6	232	247,47,545
5,6	47	537,296,466
1,3,7	208	147,878,77
1,3,7	144	253,119,378
1,3,7	33	543,814,1447
1,3,7	261	2429,541,3087
1,3,7	117	1373,4157,5449
1,3,7	135	616,1567,1576
1,3,7	152	1907,1070,780
1,3,7	63	123,1604,286
1,3,7	159	199,595,1724
1,3,7	207	330,67,503
1,4,6	130	558,338,357
1,4,6	19	139,653,1046
1,4,6	100	1242,1324,3631
1,4,6	281	1537,1941,2297
1,4,6	185	1891,266,875
1,4,6	90	797,1079,133
1,4,6	91	887,1477,319
1,4,6	219	350,1553,141
1,4,6	107	2290,2815,673
1,4,6	237	556,305,315
2,3,6	288	732,988,1175
2,3,6	242	364,131,247
2,3,6	227	273,149,353
2,3,6	116	1194,1261,1315
2,3,6	263	76,257,294
2,3,6	72	1329,1812,114
2,3,6	280	880,896,134
2,3,6	123	9,149,260
2,3,6	172	1247,1279,65
2,3,6	221	450,781,931
5,7	160	520,412,222
5,7	33	1264,200,957
5,7	114	2413,3053,4290
5,7	83	582,1004,1058
5,7	20	1888,589,3309
5,7	229	292,210,1523
5,7	277	1360,1050,865
5,7	75	510,1018,238
5,7	267	1466,265,1659
5,7	239	316,603,884
1,4,7	83	2473,5634,1516
1,4,7	36	2430,1679,1554
1,4,7	213	522,772,1283
1,4,7	199	1727,1806,1947
1,4,7	279	1805,1953,763
1,4,7	56	1569,4816,1208
1,4,7	88	1977,57,171
1,4,7	266	3665,2403,1389
1,4,7	43	563,3101,3319
1,4,7	223	1198,153,863
1,5,6	50	109,611,391
1,5,6	148	2158,700,821
1,5,6	228	3825,1705,3952
1,5,6	134	1635,2070,5182
1,5,6	153	943,1282,1076
1,5,6	283	1340,766,71
1,5,6	76	116,1070,424
1,5,6	29	1139,1100,1450
1,5,6	206	685,1295,699
1,5,6	190	1183,744,471
2,3,7	193	4441,3356,1531
2,3,7	275	2371,1835,2378
2,3,7	261	751,3185,3253
2,3,7	167	2675,2322,3186
2,3,7	217	2866,4466,5292
2,3,7	57	483,17,217
2,3,7	44	5122,4032,637
2,3,7	188	2017,1614,2418
2,3,7	270	188,1181,1627
2,3,7	95	1277,2184,2504
2,4,6	242	364,131,247
2,4,6	98	3162,2494,4338
2,4,6	100	315,525,583
2,4,6	281	1537,1941,2297
2,4,6	90	883,797,938
2,4,6	219	664,350,1553
2,4,6	91	3301,2548,887
2,4,6	237	32,556,380
2,4,6	61	891,994,452
2,4,6	31	693,896,858
1,5,7	32	739,2761,1752
1,5,7	272	606,348,1148
1,5,7	18	499,1942,1465
1,5,7	195	159,630,1330
1,5,7	85	1516,167,248
1,5,7	5	2618,267,799
1,5,7	135	1744,616,450
1,5,7	265	230,1130,1729
1,5,7	13	446,295,341
1,5,7	174	391,370,411
2,4,7	161	989,1357,1249
2,4,7	65	1055,174,776
2,4,7	130	66,558,319
2,4,7	228	3364,3532,1136
2,4,7	180	660,949,833
2,4,7	198	718,605,1133
2,4,7	134	1647,3688,1239
2,4,7	217	2866,2993,4466
2,4,7	266	519,1433,600
2,4,7	31	693,896,858
2,5,6	49	247,248,297
2,5,6	225	407,504,254
2,5,6	132	158,487,527
2,5,6	230	174,46,55
2,5,6	86	109,198,315
2,5,6	249	72,107,104
2,5,6	92	802,159,778
2,5,6	221	450,781,910
2,5,6	142	602,596,765
2,5,6	271	1217,396,703
2,5,7	50	391,228,300
2,5,7	210	218,418,1168
2,5,7	247	609,234,790
2,5,7	199	3078,922,2263
2,5,7	10	3864,5750,3061
2,5,7	283	71,281,230
2,5,7	44	5122,4151,2841
2,5,7	188	2017,1735,2241
2,5,7	45	1922,496,247
2,5,7	29	1688,260,1277
