2,3	162	1300,861
2,3	167	853,1296
2,3	217	4399,1751
2,3	270	307,1079
2,3	275	798,2784
2,4	56	2546,1397
2,4	88	336,432
2,4	98	1703,796
2,4	111	968,1674
2,4	115	698,2215
2,4	118	1886,2119
2,4	228	328,418
2,4	231	2591,2489
2,4	284	2231,1425
2,4	288	1394,540
2,5	20	1971,2269
2,5	29	341,723
2,5	36	178,1789
2,5	43	3367,3126
2,5	81	1583,709
2,5	83	4414,1783
2,5	171	1406,1671
2,5	188	2286,265
2,5	223	728,1017
2,5	261	235,2124
2,6	1	2873,1141
2,6	10	401,1540
2,6	44	388,3089
2,6	93	454,1127
2,6	129	534,1255
2,6	142	731,517
2,6	219	2037,217
2,6	221	395,709
2,6	225	81,7
2,6	228	328,4024
2,7	5	110,1990
2,7	30	151,1402
2,7	32	2438,86
2,7	63	345,1188
2,7	81	1583,287
2,7	85	763,1457
2,7	99	1025,766
2,7	135	1094,1720
2,7	149	658,1434
2,7	172	1013,599
3,6	15	1040,2571
3,6	22	234,399
3,6	23	187,365
3,6	76	1418,1439
3,6	84	3679,3601
3,6	166	1259,1543
3,6	172	1560,886
3,6	190	493,296
3,6	271	1390,703
3,6	280	1313,640
3,7	1	1072,2509
3,7	28	498,44
3,7	44	1677,1254
3,7	58	443,1169
3,7	95	1502,134
3,7	116	1313,412
3,7	119	624,141
3,7	171	637,128
3,7	207	231,439
3,7	265	951,1114
4,6	31	2254,1637
4,6	61	851,404
4,6	90	138,422
4,6	103	3175,742
4,6	196	1542,2550
4,6	226	44,248
4,6	237	456,319
4,6	242	137,204
4,6	281	2506,1336
4,6	286	2701,2727
4,7	91	400,3924
4,7	122	3818,2358
4,7	127	307,1500
4,7	160	539,64
4,7	167	1544,1985
4,7	180	195,718
4,7	216	2294,1702
4,7	217	328,306
4,7	246	177,693
4,7	253	298,679
5,6	17	563,688
5,6	29	723,867
5,6	52	1307,1536
5,6	107	688,962
5,6	122	1776,3580
5,6	148	1887,573
5,6	206	1626,392
5,6	217	4272,1011
5,6	231	207,2466
5,6	247	80,699
5,7	6	3086,2762
5,7	7	937,2366
5,7	14	793,612
5,7	37	1105,769
5,7	56	329,321
5,7	75	283,702
5,7	104	1349,1585
5,7	134	2569,2254
5,7	275	2944,1030
5,7	283	1401,1473
1,3,6	43	2053,770,3503
1,3,6	56	1785,1960,1442
1,3,6	114	3441,4457,1170
1,3,6	125	209,443,1768
1,3,6	153	1282,1164,956
1,3,6	165	488,2477,2658
1,3,6	167	3432,1296,178
1,3,6	180	228,1191,162
1,3,6	195	395,1945,572
1,3,6	262	1288,119,312
1,3,7	33	985,176,259
1,3,7	121	731,535,596
1,3,7	152	57,1322,594
1,3,7	157	2844,1625,1247
1,3,7	159	1340,2332,533
1,3,7	183	1006,937,236
1,3,7	186	652,1351,579
1,3,7	193	13,2367,19
1,3,7	194	1780,1872,1191
1,3,7	212	1234,659,923
1,4,6	19	1333,645,1237
1,4,6	64	2070,2168,387
1,4,6	65	284,821,50
1,4,6	92	236,917,529
1,4,6	95	910,426,719
1,4,6	118	123,2119,1488
1,4,6	123	33,212,116
1,4,6	185	554,170,953
1,4,6	198	857,643,286
1,4,6	266	1136,2239,4057
1,4,7	2	301,357,445
1,4,7	88	2384,432,1379
1,4,7	158	615,393,370
1,4,7	165	488,2018,898
1,4,7	195	395,1956,1035
1,4,7	223	2162,138,620
1,4,7	267	742,355,163
1,4,7	270	1006,359,1796
1,4,7	271	920,492,77
1,4,7	284	650,1425,410
1,5,6	31	67,2780,1637
1,5,6	35	1486,2465,945
1,5,6	41	1316,1655,516
1,5,6	45	177,1167,1258
1,5,6	70	694,543,671
1,5,6	162	1585,637,465
1,5,6	193	13,481,1056
1,5,6	199	333,2158,996
1,5,6	216	2455,1119,749
1,5,6	246	3381,235,802
1,5,7	5	449,859,1990
1,5,7	114	3441,3386,1927
