1,4,7	271	638,1534,920
1,4,7	284	650,711,2207
1,5,6	31	2780,11,1637
1,5,6	35	1486,2772,1889
1,5,6	41	1655,1016,1107
1,5,6	45	1167,1258,643
1,5,6	70	662,783,671
1,5,6	162	637,1216,1217
1,5,6	193	3974,1056,13
1,5,6	199	2158,996,3327
1,5,6	216	2455,1119,571
1,5,6	246	2088,235,3158
1,5,7	5	1990,859,1525
1,5,7	114	3386,1927,1329
1,5,7	120	316,1657,1122
1,5,7	121	568,131,596
1,5,7	135	1296,1146,1174
1,5,7	138	73,1950,1941
1,5,7	176	1033,166,739
1,5,7	182	239,25,733
1,5,7	212	1172,771,1516
1,5,7	278	1263,773,1076
2,3,6	40	749,158,1291
2,3,6	79	2266,2227,272
2,3,6	111	1060,946,387
2,3,6	134	3893,4532,5124
2,3,6	159	2641,2581,2332
2,3,6	160	770,216,176
2,3,6	177	282,74,466
2,3,6	199	829,136,3365
2,3,6	245	1717,849,266
2,3,6	288	584,1809,528
2,3,7	10	401,3496,4661
2,3,7	20	1382,3496,1971
2,3,7	27	2168,1705,2938
2,3,7	35	611,917,2547
2,3,7	55	896,836,1388
2,3,7	188	2380,1785,1868
2,3,7	189	1017,1260,1477
2,3,7	210	543,793,488
2,3,7	229	1419,1201,1096
2,3,7	236	2195,2101,626
2,4,6	4	1065,2369,1117
2,4,6	47	929,1189,1082
2,4,6	51	812,814,799
2,4,6	62	1700,222,1360
2,4,6	72	359,1658,760
2,4,6	100	81,3042,649
2,4,6	150	300,69,447
2,4,6	161	599,1900,1961
2,4,6	206	548,652,267
2,4,6	214	889,434,1123
2,4,7	24	4,1564,796
2,4,7	71	17,289,2273
2,4,7	84	379,2584,5601
2,4,7	93	454,1375,1511
2,4,7	157	1247,357,969
2,4,7	159	1786,1889,3429
2,4,7	195	1035,1368,1748
2,4,7	199	136,3006,3141
2,4,7	245	806,1248,501
2,4,7	287	111,1384,270
2,5,6	25	1015,1685,1863
2,5,6	64	95,1233,772
2,5,6	91	3877,2741,2506
2,5,6	95	2003,281,1372
2,5,6	98	3788,3673,533
2,5,6	100	3042,961,2562
2,5,6	196	2466,91,2553
2,5,6	210	462,737,207
2,5,6	279	1402,590,2397
2,5,6	280	1264,640,1309
2,5,7	1	2873,265,1925
2,5,7	4	2369,2910,2949
2,5,7	27	2733,2168,1705
2,5,7	33	898,1203,1707
2,5,7	36	178,2219,1762
2,5,7	39	290,213,595
2,5,7	45	59,1167,1462
2,5,7	183	620,1312,90
2,5,7	266	338,2334,3459
2,5,7	272	1593,898,454
